city,state,street_address,zipcode,bed,bath,sqft,lotsize,price,hoa_monthly,price_per_sqft,parking_space,year,median_home_price,median_selling_price,mhp_per_sqft,school_district,broker,property_type_condo,property_type_mfd/mobile,property_type_multi-family,property_type_single_family,property_type_townhome
hayward,CA,22132 cynthia ct,94541,4.0,3.0,2496.0,7200.0,1399900.0,275.0,561.0,2.0,1989.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,2524 jacobs st,94541,3.0,2.0,1192.0,6100.0,849000.0,275.0,712.0,2.0,1953.0,,1350000.0,798.0,-,compass,0,0,0,1,0
hayward,CA,27713 melbourne ave,94545,3.0,2.0,1000.0,5500.0,925000.0,275.0,925.0,1.0,1955.0,850000.0,842500.0,661.0,-,-,0,0,0,1,0
hayward,CA,23840 clayton st,94541,4.0,2.0,1502.0,6039.0,899888.0,275.0,599.0,2.0,1959.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,23034 lakeridge ave,94541,4.0,2.5,2231.0,9807.0,1195000.0,275.0,536.0,3.0,2000.0,,1350000.0,798.0,-,coldwell banker realty,0,0,0,1,0
hayward,CA,1956 depot rd,94545,3.0,2.0,1199.0,5130.0,880000.0,275.0,734.0,2.0,1960.0,998000.0,922500.0,613.0,hayward unified,-,0,0,0,1,0
hayward,CA,588 paradise blvd,94541,3.0,2.0,1146.0,6050.0,770000.0,275.0,672.0,1.9443037974683544,1942.0,699888.0,1350000.0,612.0,-,-,0,0,0,1,0
hayward,CA,2371 arf ave,94545,4.0,2.5,1474.0,1100.0,699000.0,268.0,474.0,1.9443037974683544,1970.0,850000.0,842500.0,661.0,-,-,0,0,0,0,1
hayward,CA,803 climbing rose ct,94544,4.0,2.0,1312.0,1242.0,640000.0,490.0,488.0,1.9443037974683544,1980.0,842000.0,802500.0,629.0,-,-,0,0,0,0,1
hayward,CA,2473 lancaster ct,94542,5.0,3.0,2452.0,0.25,1595000.0,31.0,650.0,2.0,1958.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,3244 guillermo pl,94542,2.0,2.5,1659.0,2.53,799000.0,365.0,482.0,2.0,1983.0,1283000.0,1290000.0,563.0,-,-,0,0,0,0,1
hayward,CA,28839 bay heights rd,94542,4.0,3.0,2669.0,9158.0,1688000.0,164.0,632.0,3.0,2000.0,1283000.0,1290000.0,563.0,hayward unified,-,0,0,0,1,0
hayward,CA,24165 dawson ct,94541,4.0,3.0,2710.0,0.23,1799990.0,275.0,664.0,2.0,2004.0,,1350000.0,798.0,alameda,-,0,0,0,1,0
hayward,CA,28120 riggs ct,94542,3.0,2.5,2168.0,7553.0,949950.0,95.0,438.0,2.0,1986.0,1283000.0,1290000.0,563.0,-,fohl realty & investments,0,0,0,1,0
hayward,CA,1576 glenn st,94545,4.0,3.0,2413.0,3001.0,1270000.0,125.0,526.0,2.0,2015.0,998000.0,922500.0,613.0,alameda,-,0,0,0,1,0
hayward,CA,23394 w klamath rd,94541,4.0,2.0,1717.0,6560.0,975000.0,275.0,568.0,2.0,1951.0,839000.0,860000.0,588.0,alameda,-,0,0,0,1,0
hayward,CA,1209 sandy bridges ln,94541,2.0,2.5,1532.0,1850.0,715000.0,250.0,467.0,2.0,1988.0,699888.0,1350000.0,612.0,-,-,0,0,0,0,1
hayward,CA,20903 locust st apt b,94541,2.0,1.5,1355.0,1355.0,599000.0,300.0,442.0,1.0,1980.0,,1350000.0,798.0,-,-,1,0,0,0,0
hayward,CA,27530 bahama ave,94545,3.0,2.0,1128.0,5301.0,849000.0,275.0,753.0,2.0,1957.0,850000.0,842500.0,661.0,alameda,-,0,0,0,1,0
hayward,CA,17990 azalea rd,94541,3.0,2.5,1332.0,1006.0,650000.0,430.0,488.0,2.0,1973.0,,1350000.0,798.0,hayward unified,-,0,0,0,0,1
hayward,CA,23066 henry ln,94541,4.0,2.5,2242.0,8284.0,1249888.0,275.0,557.0,2.0,1993.0,,1350000.0,798.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,24985 calaroga ave,94545,3.0,2.0,1431.0,7440.0,749000.0,275.0,523.0,2.0,1960.0,868994.0,945000.0,624.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,1224 linfield ln,94545,4.0,2.0,1335.0,5005.0,898888.0,275.0,673.0,2.0,1956.0,868994.0,945000.0,624.0,-,berkshire hathaway homeservices drysdale properties,0,0,0,1,0
hayward,CA,27963 ormond ave,94544,3.0,2.0,1000.0,5000.0,749000.0,275.0,749.0,1.0,1954.0,842000.0,802500.0,629.0,-,-,0,0,0,1,0
hayward,CA,24091 madeiros ave,94541,5.0,2.5,2782.0,0.44,1250000.0,275.0,449.0,1.9443037974683544,1995.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,20961 montgomery ave,94541,2.0,1.5,1057.0,8000.0,700000.0,275.0,662.0,1.0,1939.0,,1350000.0,798.0,-,better homes and gardens real estate reliance partners,0,0,0,1,0
hayward,CA,27426 capri ave,94545,3.0,2.0,1000.0,5000.0,800000.0,275.0,800.0,1.0,1957.0,850000.0,842500.0,661.0,-,-,0,0,0,1,0
hayward,CA,29434 chesterfield ct,94544,4.0,2.5,2005.0,5196.0,1225000.0,45.0,611.0,2.0,2000.0,842000.0,802500.0,629.0,hayward unified,-,0,0,0,1,0
hayward,CA,382 saint andrews st,94544,3.0,2.0,2014.0,5998.0,1025000.0,275.0,509.0,2.0,1955.0,867000.0,822500.0,647.0,alameda,-,0,0,0,1,0
hayward,CA,659 gleneagle ave,94544,3.0,2.0,1408.0,5600.0,999999.0,275.0,710.0,2.0,1958.0,841900.0,495000.0,562.0,hayward unified,-,0,0,0,1,0
hayward,CA,25912 hayward blvd apt 314,94542,2.0,2.0,1203.0,4.39,599000.0,561.0,498.0,2.0,1983.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,compass,1,0,0,0,0
hayward,CA,24880 townsend ave,94544,3.0,2.0,1464.0,5040.0,899000.0,275.0,614.0,2.0,1956.0,796944.0,815500.0,553.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,28353 cubberley ct,94545,4.0,3.0,2183.0,6050.0,1299950.0,275.0,595.0,2.0,1965.0,850000.0,842500.0,661.0,-,berkshire hathaway homeservices drysdale properties,0,0,0,1,0
hayward,CA,2665 warwick pl,94542,4.0,3.0,1921.0,9100.0,1198800.0,35.0,624.0,2.0,1957.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,960 longwood ave,94541,4.0,3.0,1906.0,5898.0,900000.0,275.0,472.0,1.0,1951.0,839000.0,860000.0,588.0,alameda,-,0,0,0,1,0
hayward,CA,26631 greta ln,94544,3.0,2.5,1735.0,6475.0,858887.0,388.0,495.0,2.0,2020.0,841900.0,495000.0,562.0,-,-,1,0,0,0,0
hayward,CA,27805 tampa ave,94544,3.0,2.0,1000.0,5000.0,799888.0,275.0,800.0,1.0,1954.0,842000.0,802500.0,629.0,-,-,0,0,0,1,0
hayward,CA,199 harris rd apt 7,94544,2.0,1.5,997.0,0.83,449999.0,200.0,451.0,1.9443037974683544,1987.0,849900.0,600000.0,584.0,-,compass,0,0,0,0,1
hayward,CA,276 ontario pl,94544,3.0,2.0,1571.0,5280.0,950000.0,275.0,605.0,1.9443037974683544,1951.0,867000.0,822500.0,647.0,-,fohl realty & investments,0,0,0,1,0
hayward,CA,3608 la mesa dr,94542,3.0,2.5,2228.0,8364.0,1300000.0,275.0,583.0,3.0,1973.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,450 craven ct,94541,2.0,1.5,900.0,1000.0,420000.0,425.0,467.0,1.0,1962.0,796944.0,815500.0,553.0,hayward unified,-,0,0,0,0,1
hayward,CA,24828 canyon view ct,94541,4.0,3.0,2332.0,1.22,1699000.0,275.0,729.0,2.0,1959.0,913000.0,880000.0,552.0,-,-,0,0,0,1,0
hayward,CA,2724 ships rd,94545,3.0,2.5,1867.0,0.35,419948.0,269.0,225.0,2.0,2010.0,,1350000.0,798.0,-,-,1,0,0,0,0
hayward,CA,27437 lyford st,94544,4.0,3.0,1413.0,5301.0,922940.0,275.0,653.0,2.0,1956.0,849900.0,600000.0,584.0,alameda,-,0,0,0,1,0
hayward,CA,24940 mead way,94541,3.0,2.0,1729.0,5022.0,1088888.0,275.0,630.0,1.0,1954.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,22274 main st,94541,5.0,1.5,2656.0,0.32,999000.0,275.0,376.0,1.9443037974683544,1920.0,599000.0,604500.0,522.0,-,-,0,0,0,1,0
hayward,CA,617 artistic pl,94541,2.0,2.0,1700.0,0.26,699995.0,367.0,412.0,2.0,2004.0,745000.0,800000.0,533.0,-,-,1,0,0,0,0
hayward,CA,20255 concord ave apt 3,94541,3.0,2.0,1411.0,0.54,679000.0,460.0,481.0,1.0,1990.0,,1350000.0,798.0,san lorenzo (510) 317-4600,-,1,0,0,0,0
hayward,CA,25495 southwick dr apt 103,94544,2.0,2.5,1500.0,1.58,724950.0,453.0,483.0,1.0,1991.0,748475.0,834444.0,692.0,-,compass,1,0,0,0,0
hayward,CA,27088 lemay way,94544,4.0,2.0,1522.0,5035.0,894900.0,275.0,588.0,2.0,1957.0,849900.0,600000.0,584.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,897 quantas ln,94545,3.0,2.0,1121.0,5998.0,799000.0,275.0,713.0,2.0,1959.0,868994.0,945000.0,624.0,alameda,-,0,0,0,1,0
hayward,CA,21355 santos st,94541,4.0,3.0,1500.0,6300.0,775000.0,275.0,517.0,1.9443037974683544,1947.0,,1350000.0,798.0,hayward (510) 784-2600,fohl realty & investments,0,0,0,1,0
hayward,CA,2972 d st,94541,3.0,1.5,1012.0,5900.0,724990.0,275.0,716.0,1.0,1951.0,,1350000.0,798.0,hayward (510) 784-2600,fohl realty & investments,0,0,0,1,0
hayward,CA,2072 everglade st,94545,3.0,2.0,1125.0,5000.0,699888.0,275.0,622.0,1.0,1955.0,850000.0,842500.0,661.0,-,-,0,0,0,1,0
hayward,CA,24604 2nd st,94541,3.0,2.0,1905.0,9631.0,925500.0,275.0,486.0,2.0,1964.0,913000.0,880000.0,552.0,alameda,-,0,0,0,1,0
hayward,CA,610 atherton pl,94541,3.0,3.0,1224.0,863.0,745000.0,273.0,609.0,2.0,1997.0,745000.0,800000.0,533.0,-,-,0,0,0,0,1
hayward,CA,2714 gamble ct,94542,3.0,2.5,1920.0,2885.0,998000.0,96.0,520.0,2.0,1980.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,compass,0,0,0,0,1
hayward,CA,28739 vista grande dr,94544,4.0,3.0,3150.0,4599.0,1748000.0,141.0,555.0,2.0,2019.0,841900.0,495000.0,562.0,hayward unified,-,0,0,0,1,0
hayward,CA,28695 etta ave,94544,4.0,3.0,2220.0,5000.0,1295000.0,275.0,583.0,2.0,1955.0,842000.0,802500.0,629.0,-,intero real estate services,0,0,0,1,0
hayward,CA,3013 woodroe ct,94541,4.0,3.0,2049.0,8041.0,1200000.0,275.0,586.0,2.0,1985.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,22860 mono st,94541,4.0,3.0,2439.0,7412.0,1050000.0,275.0,431.0,1.0,2008.0,796944.0,815500.0,553.0,hayward unified,compass,0,0,0,1,0
hayward,CA,24830 fairview ave,94542,3.0,1.5,1776.0,4.27,2800000.0,275.0,1577.0,2.0,1951.0,,1350000.0,798.0,hayward unified,-,0,0,0,1,0
hayward,CA,3579 oakes dr,94542,4.0,2.0,2830.0,0.3,1589000.0,34.0,561.0,2.0,1968.0,1283000.0,1290000.0,563.0,-,coldwell banker realty,0,0,0,1,0
hayward,CA,351 hurley dr,94544,3.0,2.0,1284.0,5390.0,799000.0,275.0,622.0,1.9443037974683544,1950.0,870000.0,969000.0,622.0,-,-,0,0,0,1,0
hayward,CA,22553 5th st,94541,3.0,2.0,1694.0,4720.0,895000.0,275.0,528.0,2.0,1940.0,675000.0,718500.0,548.0,-,-,0,0,0,1,0
hayward,CA,26584 flamingo ave,94544,3.0,2.0,1634.0,5130.0,899000.0,275.0,550.0,1.0,1952.0,849900.0,600000.0,584.0,-,-,0,0,0,1,0
hayward,CA,3417 la mesa dr,94542,4.0,3.0,2294.0,8478.0,1299950.0,275.0,567.0,2.0,1968.0,1283000.0,1290000.0,563.0,-,fohl realty & investments,0,0,0,1,0
hayward,CA,29391 lassen st,94544,4.0,2.5,2240.0,0.32,1249950.0,275.0,558.0,3.0,1949.0,842000.0,802500.0,629.0,-,fohl realty & investments,0,0,0,1,0
hayward,CA,21564 meekland ave apt 4,94541,2.0,1.5,952.0,1.27,508000.0,358.0,534.0,1.0,1989.0,,1350000.0,798.0,-,-,1,0,0,0,0
hayward,CA,21990 thelma st,94541,3.0,2.0,1200.0,5320.0,799999.0,275.0,667.0,2.0,1955.0,839000.0,860000.0,588.0,-,-,0,0,0,1,0
hayward,CA,24824 townsend ave,94544,3.0,2.0,1176.0,7112.0,890000.0,275.0,757.0,2.0,1957.0,796944.0,815500.0,553.0,hayward (510) 784-2600,fohl realty & investments,0,0,0,1,0
hayward,CA,327 brookview way,94544,4.0,2.5,2245.0,7616.0,1488800.0,10.0,663.0,2.0,1999.0,867000.0,822500.0,647.0,-,-,0,0,0,1,0
hayward,CA,24746 willimet way,94544,4.0,3.0,2282.0,5040.0,999999.0,275.0,438.0,2.0,1956.0,796944.0,815500.0,553.0,hayward unified,-,0,0,0,1,0
hayward,CA,21427 western blvd,94541,4.0,2.0,2510.0,0.26,1388000.0,275.0,553.0,6.0,1940.0,,1350000.0,798.0,hayward (510) 784-2600,-,0,0,1,0,0
hayward,CA,26942 lauderdale ave,94545,3.0,2.0,1215.0,5500.0,849000.0,275.0,699.0,2.0,1957.0,850000.0,842500.0,661.0,hayward (510) 784-2600,fohl realty & investments,0,0,0,1,0
hayward,CA,168 laurel ave,94541,3.0,2.0,1386.0,0.28,990000.0,275.0,714.0,1.9443037974683544,1925.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,18657 bengal ave,94541,3.0,2.0,1549.0,5022.0,899000.0,275.0,580.0,2.0,1951.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,27730 pensacola way,94544,3.0,2.0,1000.0,5000.0,699000.0,275.0,699.0,1.0,1954.0,842000.0,802500.0,629.0,hayward unified,-,0,0,0,1,0
hayward,CA,697 chase ave,94541,3.0,3.0,1333.0,1426.0,745000.0,330.0,559.0,2.0,2004.0,745000.0,800000.0,533.0,hayward unified,-,0,0,0,0,1
hayward,CA,28126 dobbel ave,94542,4.0,3.0,2248.0,0.36,1199888.0,275.0,534.0,2.0,1978.0,1283000.0,1290000.0,563.0,-,berkshire hathaway homeservices drysdale properties,0,0,0,1,0
hayward,CA,600 old oak ln unit 4,94541,3.0,2.5,1356.0,1187.0,700000.0,276.0,516.0,2.0,2011.0,796944.0,815500.0,553.0,hayward unified,-,0,0,0,0,1
hayward,CA,1315 a st apt 303,94541,2.0,2.0,1056.0,1.66,579000.0,475.0,548.0,1.9443037974683544,1984.0,675000.0,718500.0,548.0,-,-,1,0,0,0,0
hayward,CA,25860 gettysburg ave,94545,3.0,2.0,1163.0,5520.0,1150000.0,275.0,989.0,2.0,1959.0,998000.0,922500.0,613.0,-,-,0,0,0,1,0
hayward,CA,24806 papaya st,94545,3.0,2.5,1805.0,5500.0,975000.0,275.0,540.0,1.9443037974683544,1960.0,868994.0,945000.0,624.0,-,vanguard properties,0,0,0,1,0
hayward,CA,26411 mockingbird ln,94544,4.0,2.0,1928.0,8162.0,899000.0,275.0,466.0,2.0,1952.0,849900.0,600000.0,584.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,27827 pompano ave,94544,4.0,2.0,1264.0,5001.0,760000.0,275.0,601.0,1.0,1954.0,842000.0,802500.0,629.0,alameda,-,0,0,0,1,0
hayward,CA,2330 hansen rd,94541,3.0,2.0,1228.0,5300.0,895000.0,275.0,729.0,2.0,1955.0,,1350000.0,798.0,hayward unified,-,0,0,0,1,0
hayward,CA,984 major ave,94542,4.0,2.0,1304.0,5510.0,1049000.0,275.0,804.0,2.0,1951.0,913000.0,880000.0,552.0,alameda,-,0,0,0,1,0
hayward,CA,25973 tarragon st,94544,4.0,3.0,1831.0,5023.0,1199888.0,275.0,655.0,2.0,1991.0,870000.0,969000.0,622.0,-,-,0,0,0,1,0
hayward,CA,25555 compton ct apt 103,94544,2.0,2.5,1440.0,2.49,745000.0,453.0,517.0,1.0,1990.0,748475.0,834444.0,692.0,-,-,1,0,0,0,0
hayward,CA,1514 sumatra st,94544,4.0,3.0,1524.0,5000.0,849000.0,275.0,557.0,1.0,1954.0,842000.0,802500.0,629.0,-,-,0,0,0,1,0
hayward,CA,91 hacienda ave,94541,3.0,1.5,1182.0,5602.0,750000.0,275.0,635.0,1.0,1951.0,,1350000.0,798.0,alameda,-,0,0,0,1,0
hayward,CA,1061 currant way,94545,3.0,2.0,1164.0,6098.0,965000.0,275.0,829.0,2.0,1959.0,868994.0,945000.0,624.0,-,twin oaks real estate,0,0,0,1,0
hayward,CA,22773 watkins st,94541,2.0,2.0,1159.0,0.9,473548.0,305.0,409.0,2.0,2005.0,745000.0,800000.0,533.0,-,coldwell banker realty,1,0,0,0,0
hayward,CA,20423 haviland ave,94541,2.0,1.5,802.0,8500.0,698000.0,275.0,870.0,2.0,1949.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,25408 calaroga ave,94545,3.0,2.0,1359.0,5656.0,925000.0,275.0,681.0,2.0,1959.0,868994.0,945000.0,624.0,-,century 21 real estate alliance,0,0,0,1,0
hayward,CA,336 orchard ave,94544,2.0,2.0,683.0,9100.0,715000.0,275.0,1047.0,1.9443037974683544,1948.0,748475.0,834444.0,692.0,hayward unified,-,0,0,0,1,0
hayward,CA,2141 e st,94541,4.0,2.0,2318.0,2.13,1199999.0,275.0,518.0,1.9443037974683544,1992.0,,1350000.0,798.0,alameda,-,0,0,0,1,0
hayward,CA,1186 overlook ave,94542,4.0,3.0,2550.0,9000.0,1693000.0,275.0,664.0,2.0,2022.0,913000.0,880000.0,552.0,-,intero real estate services,0,0,0,1,0
hayward,CA,19735 waverly ave,94541,3.0,1.5,1182.0,5000.0,840000.0,275.0,711.0,2.0,1952.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,313 murray dr,94544,3.0,2.0,3471.0,5900.0,899000.0,275.0,259.0,1.0,1950.0,870000.0,969000.0,622.0,-,-,0,0,0,1,0
hayward,CA,1187 hat creek way,94544,3.0,2.5,1558.0,4494.0,890000.0,275.0,571.0,2.0,1990.0,842000.0,802500.0,629.0,hayward unified,-,0,0,0,1,0
hayward,CA,24576 oneil ave,94544,3.0,2.0,1200.0,5279.0,799900.0,275.0,667.0,1.0,1947.0,913000.0,880000.0,552.0,alameda,pmz real estate - scenic,0,0,0,1,0
hayward,CA,2588 east ave,94541,3.0,2.0,1365.0,5208.0,898000.0,275.0,658.0,2.0,1954.0,,1350000.0,798.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,26517 sunvale ct unit 3,94544,3.0,2.0,1200.0,0.97,649000.0,400.0,541.0,1.9443037974683544,1971.183026584867,849900.0,600000.0,584.0,-,-,0,0,0,0,1
hayward,CA,1510 e st apt 22,94541,2.0,2.0,1120.0,0.95,498000.0,486.0,445.0,1.9443037974683544,1974.0,675000.0,718500.0,548.0,hayward (510) 784-2600,the grubb co.,1,0,0,0,0
hayward,CA,755 paradise blvd,94541,3.0,1.5,1100.0,6816.0,749800.0,275.0,682.0,1.9443037974683544,1942.0,699888.0,1350000.0,612.0,-,century 21 real estate alliance,0,0,0,1,0
hayward,CA,21095 gary dr apt 205,94546,2.0,2.0,1101.0,9.07,575000.0,546.0,522.0,1.9443037974683544,1980.0,599000.0,604500.0,522.0,-,-,1,0,0,0,0
hayward,CA,3212 oakes dr,94542,4.0,2.5,1914.0,0.26,1299999.0,34.0,679.0,2.0,1964.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,1289 rieger ave,94544,3.0,2.0,1119.0,5406.0,810000.0,275.0,724.0,2.0,1956.0,849900.0,600000.0,584.0,-,compass,0,0,0,1,0
hayward,CA,21361 gary dr unit 15,94546,2.0,2.0,936.0,0.35,492500.0,460.0,526.0,1.9443037974683544,1961.0,857000.0,801000.0,676.0,-,-,1,0,0,0,0
hayward,CA,800 resota st,94545,3.0,2.0,1121.0,5500.0,899000.0,275.0,802.0,2.0,1959.0,868994.0,945000.0,624.0,-,-,0,0,0,1,0
hayward,CA,2933 hardeman st,94541,3.0,2.5,1764.0,6820.0,999950.0,275.0,567.0,2.0,1955.0,,1350000.0,798.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,2614 pepperwood pl,94541,3.0,2.0,1345.0,5821.0,899000.0,275.0,668.0,2.0,1989.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,27710 klaus ct,94542,4.0,3.0,2515.0,0.26,1299000.0,275.0,517.0,3.0,1997.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,25556 camino vis,94541,4.0,2.5,1907.0,8298.0,1198888.0,275.0,629.0,2.0,1979.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,25495 university ct,94542,3.0,2.0,1788.0,8641.0,999000.0,275.0,559.0,2.0,1978.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,26300 ventura ave,94544,3.0,2.0,1736.0,5005.0,890000.0,275.0,513.0,2.0,1953.0,849900.0,600000.0,584.0,hayward unified,-,0,0,0,1,0
hayward,CA,357 laurel ave apt 3,94541,2.0,1.5,882.0,0.93,438000.0,470.0,497.0,1.9443037974683544,1974.0,934000.0,842500.0,598.0,-,-,0,0,0,0,1
hayward,CA,24692 townsend ave,94544,3.0,2.0,1173.0,5040.0,785000.0,275.0,669.0,2.0,1958.0,796944.0,815500.0,553.0,hayward (510) 784-2600,berkshire hathaway homeservices drysdale properties,0,0,0,1,0
hayward,CA,547 blue jay dr,94544,3.0,2.5,1610.0,2672.0,899777.0,360.0,559.0,2.0,1979.0,841900.0,495000.0,562.0,-,-,0,0,0,1,0
hayward,CA,28465 pacific st,94544,4.0,2.0,1400.0,5000.0,798888.0,275.0,571.0,2.0,1952.0,842000.0,802500.0,629.0,-,compass,0,0,0,1,0
hayward,CA,22296 western blvd,94541,4.0,2.0,1800.0,9357.0,1050000.0,275.0,583.0,2.0,1922.0,599000.0,604500.0,522.0,alameda,"century 21 select real estate, inc.",0,0,0,1,0
hayward,CA,24135 machado ct,94541,3.0,2.0,1512.0,0.23,1050000.0,58.0,694.0,2.0,1984.0,,1350000.0,798.0,hayward unified,compass,0,0,0,1,0
hayward,CA,22745 marolyn ct,94541,3.0,2.0,1007.0,5508.0,749500.0,275.0,744.0,2.0,1950.0,675000.0,718500.0,548.0,-,-,0,0,0,1,0
hayward,CA,18407 ranier ave,94541,3.0,2.0,1502.0,6812.0,874000.0,275.0,582.0,1.0,1948.0,,1350000.0,798.0,-,coldwell banker realty,0,0,0,1,0
hayward,CA,32176 champlain st,94544,3.0,2.0,1315.0,5000.0,998888.0,275.0,760.0,1.0,1951.0,867000.0,822500.0,647.0,-,-,0,0,0,1,0
hayward,CA,1151 martin luther king dr,94541,3.0,2.5,1704.0,7172.0,868888.0,235.0,510.0,2.0,2013.0,934000.0,842500.0,598.0,-,-,1,0,0,0,0
hayward,CA,27715 seminole way,94544,3.0,3.0,1304.0,5000.0,800000.0,275.0,613.0,1.0,1954.0,842000.0,802500.0,629.0,-,intero real estate services,0,0,0,1,0
pleasanton,CA,647 saint francis way,94566,3.0,2.5,1540.0,1088.0,965000.0,320.0,627.0,1.0,1984.0,1512000.0,1430000.0,839.0,pleasanton unified,keller williams san jose gateway,0,0,0,0,1
pleasanton,CA,1011 zinfandel ct,94566,5.0,3.0,3350.0,9360.0,2498000.0,275.0,746.0,3.0,1987.0,1512000.0,1430000.0,839.0,pleasanton (925) 462-5500,compass,0,0,0,1,0
pleasanton,CA,2161 armstrong dr,94588,3.0,2.5,1468.0,3549.0,1358800.0,15.0,926.0,2.0,1984.0,,1350000.0,798.0,-,venture sotheby's international realty,0,0,0,1,0
pleasanton,CA,6831 herrin way,94588,5.0,3.0,2050.0,6200.0,1498000.0,275.0,731.0,2.0,1976.0,1489000.0,1549500.0,885.0,pleasanton (925) 462-5500,compass,0,0,0,1,0
pleasanton,CA,822 saint john ct,94566,4.0,3.0,2600.0,4000.0,1799000.0,67.0,692.0,2.0,1997.0,1224000.0,1350000.0,739.0,pleasanton unified,-,0,0,0,1,0
pleasanton,CA,4759 mchenry gate way,94566,4.0,3.0,2050.0,7810.0,1878000.0,275.0,916.0,2.0,1984.0,1799000.0,1350000.0,878.0,-,-,0,0,0,1,0
pleasanton,CA,2303 woodthrush way,94566,4.0,2.0,1882.0,7402.0,1849000.0,275.0,982.0,2.0,1967.0,1958900.0,1805000.0,842.0,-,-,0,0,0,1,0
pleasanton,CA,6082 allbrook cir,94588,5.0,3.0,2326.0,7317.0,1700000.0,275.0,731.0,2.0,1967.0,1489000.0,1549500.0,885.0,-,-,0,0,0,1,0
pleasanton,CA,135 ray st,94566,2.0,2.0,1262.0,0.97,764000.0,390.0,605.0,1.0,1987.0,1224000.0,1350000.0,739.0,pleasanton (925) 462-5500,coldwell banker realty,1,0,0,0,0
pleasanton,CA,5786 belleza dr,94588,2.0,2.0,1302.0,1385.0,899900.0,310.0,691.0,1.0,1995.0,,1350000.0,798.0,-,-,0,0,0,0,1
pleasanton,CA,993 montevino dr,94566,4.0,2.0,2723.0,0.27,2275000.0,275.0,835.0,3.0,1990.0,1512000.0,1430000.0,839.0,-,-,0,0,0,1,0
pleasanton,CA,625 neal st,94566,4.0,3.0,1698.0,8714.0,1750000.0,275.0,1031.0,2.0,1957.0,1600000.0,1570000.0,841.0,-,-,0,0,0,1,0
pleasanton,CA,583 saint john st,94566,3.0,3.0,1745.0,1900.0,1148888.0,544.0,658.0,2.0,1989.0,1224000.0,1350000.0,739.0,-,compass,0,0,0,0,1
pleasanton,CA,3076 crestablanca dr,94566,4.0,2.5,3248.0,8201.0,2599950.0,275.0,800.0,3.0,1990.0,1512000.0,1430000.0,839.0,-,compass,0,0,0,1,0
pleasanton,CA,3209 monmouth ct,94588,4.0,3.0,2133.0,7403.0,1699888.0,33.0,797.0,2.0,1969.0,1738000.0,1450000.0,792.0,pleasanton (925) 462-5500,-,0,0,0,1,0
pleasanton,CA,2746 fressia ct,94588,4.0,2.5,2051.0,2882.0,1490000.0,150.0,726.0,2.0,1998.0,1498000.0,1350000.0,759.0,-,-,0,0,0,1,0
pleasanton,CA,5748 highbluff ter,94588,3.0,2.5,1887.0,3676.0,1688000.0,80.0,895.0,1.9443037974683544,1997.0,,1350000.0,798.0,-,-,0,0,0,1,0
pleasanton,CA,567 bonita ave,94566,3.0,2.0,1571.0,8000.0,1648000.0,275.0,1049.0,2.0,1956.0,1600000.0,1570000.0,841.0,-,-,0,0,0,1,0
pleasanton,CA,5525 old school rd,94588,4.0,2.5,2940.0,2.28,2695000.0,275.0,917.0,1.9443037974683544,1976.0,,1350000.0,798.0,san ramon valley (925) 552-5500,compass,0,0,0,1,0
pleasanton,CA,3350 hadsell ct,94588,4.0,3.0,1914.0,4500.0,1698000.0,275.0,887.0,2.0,1993.0,,1350000.0,798.0,-,-,0,0,0,1,0
pleasanton,CA,3738 n hawaii ct,94588,4.0,2.0,1760.0,6364.0,1528000.0,275.0,868.0,2.0,1969.0,1644500.0,1782500.0,912.0,-,-,0,0,0,1,0
